predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	0	[('urbana', 0.011378645896911621), ('forma', 0.011378586292266846), ('em', 0.011378586292266846), ('leste', 0.01137852668762207), ('da', 0.01137852668762207)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('m³', 0.011117339134216309), ('de', 0.011116981506347656), ('compressor', 0.01111692190170288), ('um', 0.011116862297058105), ('caixa', 0.011116862297058105)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('motorizados', 0.011291265487670898), ('sem', 0.011291265487670898), ('são', 0.011291146278381348), ('concebidas', 0.011291146278381348), ('para', 0.011291146278381348)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('da', 0.011028766632080078), ('público', 0.011028707027435303), ('à', 0.011028707027435303), ('tejo', 0.011028707027435303), ('e', 0.011028647422790527)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('eram', 0.011131346225738525), ('sendo', 0.01113128662109375), ('vapor', 0.01113128662109375), ('o', 0.011131227016448975), ('herbalismo', 0.011131227016448975)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('fagocitados', 0.011263012886047363), ('são', 0.011262714862823486), ('nicho', 0.011262714862823486), ('adulta', 0.011262714862823486), ('os', 0.011262655258178711)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011392295360565186), ('manter', 0.01139223575592041), ('um', 0.011392176151275635), ('até', 0.011392176151275635), ('minuto', 0.01139211654663086)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('rabah', 0.011070072650909424), ('argelino', 0.011069893836975098), ('golos', 0.011069774627685547), ('minutos', 0.011069774627685547), ('dos', 0.011069774627685547)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('as', 0.01119142770767212), ('secas', 0.01119142770767212), ('chinesa', 0.011191368103027344), ('de', 0.011191368103027344), ('não', 0.011191368103027344)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('como', 0.01125878095626831), ('para', 0.011258721351623535), ('um', 0.011258721351623535), ('em', 0.011258721351623535), ('a', 0.011258721351623535)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('mundial', 0.011272430419921875), ('o', 0.011272430419921875), ('ficou', 0.0112723708152771), ('segundo', 0.0112723708152771), ('lugar', 0.0112723708152771)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pessoas', 0.011339247226715088), ('alguns', 0.011339068412780762), ('deficiência', 0.011339068412780762), ('os', 0.011339068412780762), ('recursos', 0.011339068412780762)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01128542423248291), ('muito', 0.011285364627838135), ('bem', 0.01128530502319336), ('que', 0.01128530502319336), ('leve', 0.01128530502319336)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('dos', 0.011433303356170654), ('marx', 0.011433184146881104), ('foi', 0.011433184146881104), ('o', 0.011433184146881104), ('um', 0.011433124542236328)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('kẹp', 0.011326491832733154), ('mì', 0.011326432228088379), ('lanche', 0.011326432228088379), ('vietnã', 0.011326372623443604), ('kem', 0.011326372623443604)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('processamento', 0.01140660047531128), ('denominação', 0.011406540870666504), ('das', 0.011406481266021729), ('principais', 0.011406421661376953), ('legal', 0.011406421661376953)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('dia', 0.011177897453308105), ('barris', 0.01117783784866333), ('equivalente', 0.01117783784866333), ('ativos', 0.011177778244018555), ('e', 0.011177778244018555)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('distância', 0.011042535305023193), ('comboio', 0.011042535305023193), ('em', 0.011042416095733643), ('efetuada', 0.011042416095733643), ('avião', 0.011042416095733643)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('calendário', 0.011419832706451416), ('do', 0.011419832706451416), ('em', 0.011419832706451416), ('iniciase', 0.011419713497161865), ('termina', 0.011419713497161865)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011137187480926514), ('baseada', 0.011137127876281738), ('natureza', 0.011137127876281738), ('exemplo', 0.011137127876281738), ('do', 0.011137127876281738)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('dias', 0.011069834232330322), ('fumar', 0.011069774627685547), ('seu', 0.011069774627685547), ('parou', 0.011069715023040771), ('aquecimento', 0.011069715023040771)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ecrã', 0.011272251605987549), ('alta', 0.011272251605987549), ('resolução', 0.011272251605987549), ('para', 0.011272251605987549), ('militares', 0.011272251605987549)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('identificação', 0.011028945446014404), ('governo', 0.011028885841369629), ('veículo', 0.011028885841369629), ('texto', 0.011028885841369629), ('como', 0.011028826236724854)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('paquistão', 0.011236727237701416), ('é', 0.01123666763305664), ('governo', 0.01123666763305664), ('cidade', 0.01123666763305664), ('cobradas', 0.01123666763305664)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('participar', 0.011028945446014404), ('portugal', 0.011028945446014404), ('por', 0.011028945446014404), ('foi', 0.011028885841369629), ('de', 0.011028826236724854)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('impressão', 0.011374235153198242), ('slogans', 0.011374235153198242), ('taças', 0.011374175548553467), ('que', 0.01137399673461914), ('prestam', 0.01137399673461914)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('regiões', 0.011201739311218262), ('assim', 0.011201679706573486), ('índia', 0.011201679706573486), ('de', 0.011201679706573486), ('as', 0.011201679706573486)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('certo', 0.011219024658203125), ('grego', 0.01121896505355835), ('de', 0.011218905448913574), ('em', 0.011218905448913574), ('outras', 0.011218905448913574)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011132240295410156), ('palavra', 0.011132240295410156), ('se', 0.01113218069076538), ('ginásio', 0.01113218069076538), ('também', 0.01113218069076538)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('amoníaco', 0.01109844446182251), ('gasoso', 0.011098384857177734), ('de', 0.011098325252532959), ('por', 0.011098325252532959), ('gás', 0.011098325252532959)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('dilma', 0.011167049407958984), ('divulgado', 0.011167049407958984), ('são', 0.011167049407958984), ('como', 0.011167049407958984), ('dos', 0.011167049407958984)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('versão', 0.011101305484771729), ('na', 0.011099159717559814), ('only', 0.011099040508270264), ('cavalo', 0.011099040508270264), ('do', 0.011098980903625488)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('industrialização', 0.011270999908447266), ('sua', 0.01127094030380249), ('em', 0.01127094030380249), ('curitiba', 0.01127094030380249), ('lerner', 0.01127094030380249)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('a', 0.01120227575302124), ('grandes', 0.01120227575302124), ('troféus', 0.01120227575302124), ('o', 0.011202216148376465), ('venceu', 0.011202216148376465)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('televisão', 0.011253654956817627), ('papel', 0.011253535747528076), ('apresentada', 0.011253535747528076), ('globo', 0.011253535747528076), ('interpretar', 0.0112534761428833)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('publicadas', 0.011098027229309082), ('nadador', 0.011098027229309082), ('histórias', 0.011097967624664307), ('contos', 0.011097967624664307), ('o', 0.011097967624664307)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('usada', 0.011357307434082031), ('pelos', 0.011357307434082031), ('colina', 0.01135718822479248), ('foi', 0.01135718822479248), ('celtas', 0.01135718822479248)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('sucessivamente', 0.011149942874908447), ('romanos', 0.011149942874908447), ('e', 0.011149883270263672), ('cartagineses', 0.011149883270263672), ('avançado', 0.011149883270263672)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('rmm', 0.011219263076782227), ('metropolitana', 0.011219203472137451), ('manaus', 0.011219203472137451), ('é', 0.011219203472137451), ('uma', 0.011219203472137451)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('é', 0.01131296157836914), ('por', 0.01131296157836914), ('para', 0.011312901973724365), ('as', 0.011312901973724365), ('a', 0.011312901973724365)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('é', 0.011028885841369629), ('a', 0.011028885841369629), ('extremidade', 0.011028885841369629), ('com', 0.011028885841369629), ('superfície', 0.011028885841369629)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('cada', 0.01140284538269043), ('índia', 0.011402785778045654), ('estado', 0.011402785778045654), ('o', 0.011402785778045654), ('especialidades', 0.011402726173400879)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('friso', 0.011059343814849854), ('são', 0.011059224605560303), ('na', 0.011059165000915527), ('como', 0.011059165000915527), ('beliche', 0.011059165000915527)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('dispõem', 0.011283636093139648), ('costumam', 0.011283576488494873), ('países', 0.011283516883850098), ('ser', 0.011283516883850098), ('dado', 0.011283516883850098)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011387467384338379), ('um', 0.011387467384338379), ('das', 0.011387407779693604), ('mobilidade', 0.011387348175048828), ('elemento', 0.011387348175048828)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pirofórico', 0.011343598365783691), ('rubídio', 0.011343538761138916), ('a', 0.011343538761138916), ('destilado', 0.01134347915649414), ('fosse', 0.01134347915649414)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('a', 0.011043906211853027), ('nem', 0.011043846607208252), ('avô', 0.011043846607208252), ('onde', 0.011043846607208252), ('e', 0.011043846607208252)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('volta', 0.011148631572723389), ('jouis', 0.011148631572723389), ('que', 0.011148631572723389), ('da', 0.011148631572723389), ('francês', 0.011148571968078613)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('centros', 0.01129847764968872), ('por', 0.01129847764968872), ('radar', 0.01129847764968872), ('trackball', 0.011298418045043945), ('incorporada', 0.011298418045043945)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ano', 0.011327981948852539), ('tornouse', 0.011327981948852539), ('free', 0.011327981948852539), ('policy', 0.011327981948852539), ('censorship', 0.011327981948852539)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
